GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1911,500.81,1193.72,1476.17,136.15,68.73,-76.95,-1018.08,-9295.61,497.92,7807.95,-1795.85,68.2,1290.8,-1727.65,-436.85
1921,517.67,1177.55,1512.5,137.07,81.16,-65.1,-1006.94,-9367.66,502.31,7877.86,-1776.65,68.01,1366.43,-1708.64,-342.21
1931,515.21,1219.27,1517.48,132.23,80.77,-68.69,-998.0,-9379.63,479.96,7820.29,-1742.7,68.81,1318.89,-1673.88,-354.99
1941,459.75,1118.78,1497.77,136.16,80.81,-55.8,-1001.84,-9400.89,503.76,7835.36,-1727.19,68.51,1173.86,-1658.68,-484.82
1951,493.93,1213.46,1508.94,132.49,63.0,-56.85,-1009.12,-9363.2,483.06,7799.57,-1723.89,66.78,1265.28,-1657.11,-391.83
1961,516.92,1186.38,1468.43,132.41,83.98,-70.08,-997.96,-9443.5,488.51,7863.86,-1698.77,67.36,1228.95,-1631.41,-402.45
1971,498.11,1157.74,1509.61,129.59,74.99,-75.53,-998.78,-9385.99,503.0,7843.68,-1727.4,68.84,1256.43,-1658.57,-402.13
1981,500.25,1184.43,1492.86,128.77,77.44,-65.19,-998.96,-9479.8,500.72,7871.17,-1681.79,68.4,1211.68,-1613.39,-401.71
1991,488.75,1154.01,1494.27,123.39,79.57,-77.06,-1019.46,-9390.47,494.25,7875.97,-1742.47,67.18,1223.23,-1675.29,-452.06
2001,494.69,1181.22,1508.77,130.38,74.56,-65.1,-1005.24,-9382.33,481.23,7863.13,-1750.49,68.76,1281.3,-1681.73,-400.42
2011,497.75,1215.79,1506.59,132.22,75.86,-54.53,-1014.91,-9325.87,479.79,7779.92,-1739.68,68.45,1292.61,-1671.23,-378.62
2021,539.44,1178.42,1487.9,133.84,83.87,-61.84,-991.47,-9415.47,470.63,7787.7,-1677.56,68.38,1213.02,-1609.18,-396.15
2031,518.49,1195.31,1498.59,135.71,80.34,-62.65,-1005.62,-9360.8,516.76,7821.4,-1757.1,67.12,1337.53,-1689.99,-352.46
2041,508.79,1180.3,1510.38,131.74,75.74,-65.84,-1015.26,-9410.53,478.93,7851.95,-1733.37,67.04,1246.21,-1666.33,-420.12
2051,481.5,1213.84,1519.01,133.29,74.54,-70.4,-992.14,-9368.9,506.31,7798.53,-1724.16,68.44,1295.57,-1655.72,-360.15
2061,494.08,1211.11,1487.56,140.64,67.36,-68.81,-994.13,-9388.56,502.41,7834.26,-1726.75,67.32,1285.93,-1659.43,-373.5
2071,479.59,1218.78,1507.56,132.26,65.41,-69.61,-1002.97,-9444.0,496.99,7892.76,-1743.5,68.37,1276.77,-1675.12,-398.36
2081,497.91,1153.19,1494.64,143.36,68.97,-70.12,-1015.36,-9337.34,494.95,7826.33,-1757.32,67.8,1256.54,-1689.52,-432.98
2091,491.2,1212.74,1500.53,138.5,71.3,-59.39,-1006.68,-9369.27,492.58,7791.58,-1720.45,67.34,1263.1,-1653.1,-390.01
2101,499.16,1164.69,1518.48,127.72,78.1,-61.54,-1004.93,-9407.57,477.34,7848.13,-1724.23,67.31,1239.58,-1656.91,-417.33
2111,490.18,1164.48,1514.4,121.07,80.46,-79.68,-975.5,-9264.48,495.15,7795.56,-1815.53,68.34,1341.63,-1747.19,-405.56
2121,497.31,1180.26,1513.03,134.07,77.08,-81.81,-1007.86,-9283.13,526.56,7769.01,-1774.12,68.81,1324.52,-1705.31,-380.79
